Date,AAPL,GOOGL,JNJ,JPM,MA,MSFT,TSLA,V,WMT,XOM
2020-01-30,77.99822998046875,72.07342529296875,125.60417175292969,114.2829360961914,312.595703125,163.32403564453125,42.72066879272461,198.74407958984375,35.56989288330078,48.38418197631836
2020-01-31,74.53990936279297,71.00935363769531,124.35948181152344,111.31422424316406,304.38726806640625,160.91363525390625,43.371334075927734,189.92420959472656,34.932212829589844,46.390254974365234
2020-02-03,74.3351821899414,73.47844696044922,125.44547271728516,112.16361999511719,312.6535339355469,164.8365478515625,52.0,191.68052673339844,34.865089416503906,45.35222625732422
2020-02-04,76.78925323486328,71.63529968261719,126.6400146484375,113.77832794189453,317.0852966308594,170.26234436035156,59.137332916259766,194.3054962158203,35.170204162597656,44.784690856933594
2020-02-05,77.41543579101562,71.66699981689453,128.63650512695312,115.71259307861328,316.3145446777344,170.05435180664062,48.97999954223633,193.58961486816406,35.64006423950195,46.84579086303711
2020-02-06,78.3209457397461,73.14986419677734,128.2522735595703,115.72944641113281,317.2586364746094,173.5802459716797,49.930667877197266,193.80911254882812,35.48751449584961,46.21104049682617
2020-02-07,77.25636291503906,73.30548095703125,126.88228607177734,115.35936737060547,315.04278564453125,173.8260498046875,49.871334075927734,193.52279663085938,35.53022384643555,45.90485382080078
2020-02-10,77.623291015625,74.77000427246094,126.85723114013672,115.8387451171875,318.20294189453125,178.372802734375,51.41866683959961,196.62501525878906,35.16409683227539,45.420047760009766
2020-02-11,77.15497589111328,74.83939361572266,126.96581268310547,116.05741882324219,318.8194885253906,174.3459014892578,51.62533187866211,194.66819763183594,35.209861755371094,45.85182571411133
2020-02-12,78.98722076416016,75.26411437988281,126.21399688720703,116.05741882324219,321.9409484863281,174.6011505126953,51.15266799926758,198.00909423828125,35.347164154052734,46.41238021850586
2020-02-13,78.42476654052734,75.00443267822266,125.37862396240234,115.95648193359375,323.5596618652344,173.65589904785156,53.599998474121094,198.2576446533203,35.832298278808594,46.15482711791992
2020-02-14,78.44408416748047,75.26908111572266,125.41202545166016,115.60330200195312,328.4828186035156,175.20611572265625,53.33533477783203,201.020263671875,35.9695930480957,45.94272232055664
2020-02-18,77.00772094726562,75.30425262451172,124.58499908447266,114.07266235351562,328.7621154785156,176.9832000732422,57.22666549682617,201.89015197753906,36.500484466552734,45.359439849853516
2020-02-19,78.12299346923828,75.57337188720703,124.41797637939453,115.62850952148438,331.960693359375,177.51405334472656,61.16133117675781,203.9071502685547,35.905513763427734,45.70789337158203
2020-02-20,77.32154083251953,75.18284606933594,123.94181060791016,115.62850952148438,331.8548278808594,174.80316162109375,59.96066665649414,202.1291046142578,35.90856170654297,45.344303131103516
2020-02-21,75.57136535644531,73.52108001708984,125.2450180053711,114.21563720703125,327.27850341796875,169.2771759033203,60.06666564941406,199.60549926757812,36.180110931396484,44.79130935668945
2020-02-24,71.981689453125,70.36902618408203,122.66405487060547,111.1460189819336,312.7980651855469,161.9787139892578,55.58599853515625,190.02716064453125,35.49057388305664,42.69302749633789
2020-02-25,69.54351043701172,68.70677185058594,121.60480499267578,106.18413543701172,291.81451416015625,159.30580139160156,53.32733154296875,180.09518432617188,34.901695251464844,41.05682373046875
2020-02-26,70.64673614501953,68.91244506835938,120.78929138183594,106.50370788574219,287.1418151855469,161.29624938964844,51.91999816894531,178.95767211914062,34.71558380126953,40.15537643432617
2020-02-27,66.02867889404297,65.16962432861328,116.95581817626953,102.0716781616211,275.3686828613281,149.9314422607422,45.266666412353516,172.07504272460938,33.684303283691406,37.73893737792969
2020-02-28,65.99006652832031,66.37395477294922,113.05503845214844,97.64802551269531,279.6366882324219,153.56175231933594,44.53266525268555,173.74783325195312,32.854400634765625,38.96609878540039
2020-03-02,72.13378143310547,68.70677185058594,117.71247863769531,102.19779205322266,295.52362060546875,163.77963256835938,49.574668884277344,183.85195922851562,35.3563117980957,40.814414978027344
2020-03-03,69.84285736083984,66.2981185913086,113.98820495605469,98.36287689208984,281.32269287109375,155.93141174316406,49.70066833496094,177.54287719726562,34.450138092041016,38.86004638671875
2020-03-04,73.0824966430664,68.47284698486328,120.6212158203125,100.79334259033203,291.3038330078125,161.6564178466797,49.96666717529297,185.7255401611328,35.62786865234375,39.70845413208008
2020-03-05,70.7119140625,65.16021728515625,119.38538360595703,95.84829711914062,280.0991516113281,157.59963989257812,48.30266571044922,178.7186279296875,35.36851501464844,37.958614349365234
2020-03-06,69.77285766601562,64.21756744384766,119.4022445678711,90.89482116699219,276.5151672363281,153.1446990966797,46.89866638183594,176.23329162597656,35.768218994140625,36.12544250488281
2020-03-09,64.25437927246094,60.25520324707031,114.7027816772461,78.5826644897461,252.42935180664062,142.76571655273438,40.53333282470703,163.5864715576172,35.746856689453125,31.70919418334961
2020-03-10,68.8820571899414,63.19811248779297,119.0743637084961,84.68827056884766,270.3106689453125,152.52862548828125,43.02199935913086,174.5508575439453,36.54930114746094,32.88332748413086
2020-03-11,66.48976135253906,60.01285171508789,110.8020248413086,80.70195770263672,259.89593505859375,145.6187744140625,42.28200149536133,165.3262176513672,34.913902282714844,31.80009651184082
2020-03-12,59.92359161376953,55.08900833129883,105.43006134033203,74.04969024658203,232.66928100585938,131.8085479736328,37.369998931884766,153.02354431152344,31.746849060058594,28.164066314697266
2020-03-13,67.10292053222656,60.17987060546875,112.89533996582031,87.38787078857422,260.13671875,150.5475616455078,36.44133377075195,168.0792694091797,34.81321716308594,28.876117706298828
