Date,AAPL_return_centered,AAPL_momentum_leaky,AAPL_volatility_leaky,GOOGL_return_centered,GOOGL_momentum_leaky,GOOGL_volatility_leaky,JNJ_return_centered,JNJ_momentum_leaky,JNJ_volatility_leaky,JPM_return_centered,JPM_momentum_leaky,JPM_volatility_leaky,MA_return_centered,MA_momentum_leaky,MA_volatility_leaky,MSFT_return_centered,MSFT_momentum_leaky,MSFT_volatility_leaky,TSLA_return_centered,TSLA_momentum_leaky,TSLA_volatility_leaky,V_return_centered,V_momentum_leaky,V_volatility_leaky,WMT_return_centered,WMT_momentum_leaky,WMT_volatility_leaky,XOM_return_centered,XOM_momentum_leaky,XOM_volatility_leaky,target
2019-01-03,-5.200425334636432,-0.09960705845031,-5.1258239301423405,-1.462003438706627,-0.027695657133374,-1.4085831845297174,-1.3384644853889085,-0.0158904394354286,-1.3169639140108116,-0.7816272566621749,-0.0142118538455813,-0.7357835910259741,-2.465702204279174,-0.0451142114060791,-2.418983297276246,-2.076862127350799,-0.0367878711299458,-2.013453109619534,-0.8440893235041272,-0.0314717126651833,-0.7747527473624555,-2.2021910459066727,-0.0360365637970722,-2.157890562650018,-0.4449251478695816,-0.0051425165860852,-0.3809965984847572,-0.7888527552484874,-0.0153538019969712,-0.7556386451179403,1
2019-01-04,2.122190728430437,-0.0284590580367622,2.196792132924529,2.5553363160960583,0.0117989448394712,2.608756570272968,1.3694775456721622,0.0004465263619782,1.3909781170502589,1.8627628377369767,0.0113266917204457,1.908606503373178,2.492478556149671,0.0011210013933246,2.539197463152598,2.482118020498449,0.0048607705398746,2.545527038229714,1.351025022870527,0.0131128391234436,1.4203615990121987,2.535423049282907,0.0035222849096815,2.5797235325395618,0.3988161063791596,0.0005516988105807,0.462744655763984,1.7813229194736555,0.0107578643809153,1.8145370296042027,1
2019-01-07,-0.1891353921493744,-0.0197145954265346,-0.1145339876552828,-0.154846409114478,0.007201213937251,-0.1014261549375684,-0.5531558016989816,-0.0018406267501123,-0.5316552303208849,-0.0098281748703228,0.0077830107101706,0.0360154907658779,0.3658066772859805,0.0033118781404897,0.4125255842889082,0.0063896265145799,0.00366561150445,0.0697986442458449,1.2688975229703057,0.0268623056546207,1.3382340991119774,1.0354694901424877,0.0083588746652719,1.079769973399142,0.8082551480871156,0.0042919104705143,0.87218369747194,0.2227237871026491,0.0089053747486245,0.2559378972331961,1
2019-01-08,0.9063944273226407,-0.0100201708384779,0.9809958318167324,0.3932815967969823,0.0075966808982504,0.446701850973892,1.903458792131011,0.0044261526276961,1.924959363509108,-0.1434785693930035,0.0053657970625334,-0.0976349037568027,0.3437238741605736,0.0043043550498737,0.3904427811635013,0.3334459055650391,0.0045619461221682,0.3968549232963042,-0.0406750809443277,0.0204377983415515,0.0286614951973439,0.2813931507224634,0.0076289190497705,0.3256936339791177,0.4532897682283605,0.0049642265034925,0.5172183176131849,0.3246132445177475,0.0084967022419545,0.3578273546482945,1
2019-01-09,0.7992864114271652,-0.0046197892368561,0.8738878159212566,-0.2277349044671313,0.0053918674474268,-0.1743146502902217,-0.6783575795154181,0.0019557994735869,-0.6568570081373214,-0.1333455156347876,0.0039546133943719,-0.0875018499985868,0.9265090861167352,0.0070736383677401,0.9732279931196628,0.7192104234594928,0.0065094102520305,0.7826194411907579,0.1641013089519193,0.0182467637439414,0.233437885093591,0.6604424482906279,0.0084569630059521,0.7047429315472823,-0.3051842669449312,0.0033201094938208,-0.2412557175601068,0.2263818616136846,0.0078523065545611,0.2595959717442316,1
2019-01-10,0.0898674935329288,-0.0033171534750247,0.1644688980270204,-0.1860191488279943,0.0040586948115083,-0.1325988946510846,0.4798979098181025,0.0026381422484278,0.5013984811961991,-0.0510063463134609,0.003278891405812,-0.0051626806772601,0.2764664739343774,0.0068992703824778,0.3231853809373051,-0.4150946525717923,0.0043535651517169,-0.3516856348405272,0.3989706406687298,0.0183762028515459,0.4683072168104015,0.0681699019259402,0.0073605099316685,0.1124703851825946,-0.0092612670268118,0.002889736877454,0.0546672823580125,-0.2846419073674734,0.0056921296489007,-0.2514277972369264,0
2019-01-11,-0.5798364581332894,-0.0042458357515824,-0.505235053639198,-0.7303943881660148,0.0015773511429743,-0.6769741339891051,0.0040777023623775,0.0023053542893921,0.0255782737404743,-0.2933880669022229,0.0021274233040164,-0.2475444012660221,-0.3325972539331812,0.0051519958128121,-0.2858783469302534,-0.4860252940685057,0.0026285363380116,-0.4226162763372406,0.0940817309758514,0.0166993619551713,0.1634183071175231,-0.3077168309837596,0.0056805760067038,-0.2634163477271052,-0.1575627067916794,0.0022963700770272,-0.093634157406855,-0.2586384115245598,0.0042246267672009,-0.2254243013940128,0
2019-01-14,-0.8484027492034757,-0.0055947083920182,-0.7738013447093841,-0.6726318744503316,-0.0001416903056367,-0.6192116202734219,-0.9604968245227916,0.0006009481067522,-0.938996253144695,0.4878913342494309,0.0031501494027307,0.5337349998856317,-0.1753304114598597,0.0042081696172819,-0.128611504456932,-0.4627270772062881,0.0013879750430977,-0.399318059475023,-0.9809891289111284,0.0099828411220843,-0.9116525527694568,-0.4606775096623555,0.004101321994541,-0.4163770264057011,0.0220018256083348,0.0021543048947917,0.0859303749931592,-0.094971017497367,0.0035396937967753,-0.06175690736682,1
2019-01-15,0.9786264775116986,-0.0026989913503828,1.05322788200579,1.6394534869499668,0.0035724305218569,1.6928737411268766,0.6762897890747532,0.0014696775955974,0.6977903604528499,0.3337054973807066,0.0036146985853557,0.3795491630169074,0.2523286291520865,0.0043602905404255,0.2990475361550142,1.5240870409745502,0.0044565550581255,1.5874960587058151,0.6690393515014331,0.0122063062498851,0.7383759276431049,0.0605244131287733,0.0038401268436379,0.1048248963854276,0.9504298555764868,0.0034361979622,1.0143584049613112,-0.0057337448836773,0.0032084359112947,0.0274803652468696,1
2019-01-16,0.5540638014796634,-0.0012074448710245,0.628665205973755,0.087009275779011,0.0034913009541835,0.1404295299559206,-0.8672113890263248,0.0003022781913468,-0.8457108176482281,0.3716819695637937,0.0040596904876718,0.4175256351999945,0.2943405693963214,0.0045603398478022,0.3410594763992491,0.1294377266723403,0.0043632505033758,0.1928467444036053,0.0464494088879398,0.0114560170678811,0.1157859850296115,-0.0443004832566543,0.0034561141592741,0.0,0.0130500563368175,0.0031964803420812,0.0769786057216419,-0.0538128822710535,0.0028457377285731,-0.0205987721405065,1
